"asp_north","Elev.skewn","Int.skewne","Int.P70","All_mode","Return.3.c","Elev.IQ","Elev.P40","Int.P40","Total.firs","elevation","center.X","center.Y"
-0.123384045922585,-0.3735,3.7893,4,99,0,5.0354,10.8388,2,297,871.731994628906,442110,4690390
0.294523800843508,-0.6564,4.6408,3,122,1,4.5165,13.2447,2,286,872.776000976562,442130,4690390
-0.407285795909485,-0.037,2.5006,8,217,0,5.0301,9.4948,2,330,873.275024414062,442150,4690390
-0.34502356250119,0.0252,1.6053,11,301,1,6.1344,10.36,3,326,872.460021972656,442170,4690390
0.2344601931752,0.2995,1.7867,15,306,2,10.2367,9.747,3,329,872.367980957031,442190,4690390
0.2344601931752,-0.6521,1.4769,17.9,91,2,7.1904,15.7426,4,319,872.367980957031,442210,4690390
0.425911195989723,-0.2582,1.8132,15.8,264,1,9.8792,12.4197,3,320,872.070007324219,442230,4690390
-0.180189144340893,0.3142,1.9307,10,226,1,8.6239,8.1979,3,308,872.116027832031,442250,4690390
0.0412917370879511,0.3636,2.5554,8.2,180,1,8.1176,4.2403,2,325,872.203002929688,442270,4690390
0.708117305608542,0.3337,1.7489,11,100,0,4.2236,5.4285,3,332,872.718994140625,442290,4690390
0.708117305608542,-0.3219,2.3148,13,66,0,5.0253,8.2132,3,312,872.718994140625,442310,4690390
1.12620416784919,-0.114,1.6312,14,87,0,4.6576,8.5447,3,348,873.838989257812,442330,4690390
1.38552456748439,0.9457,1.243,30.5,219,0,4.419,4.6662,6,382,874.577026367188,442350,4690390
1.6098027720452,0.0088,1.3043,28.4,20,0,2.8827,4.904,6.8,369,875.507019042969,442370,4690390
1.84690803784526,-0.0248,0.5238,54.3,39,0,2.1993,4.6397,17.6,380,877.010986328125,442390,4690390
1.84690803784526,0.3436,1.9727,17.1,91,0,2.5045,4.7533,4,371,877.010986328125,442410,4690390
2.07952724902818,1.7027,1.9726,19,60,0,2.5961,3.7243,6,369,877.656005859375,442430,4690390
2.14479600274856,0.3938,2.2282,12,55,0,3.1575,4.5597,4,361,878.130981445312,442450,4690390
1.97926772309827,0.0545,1.4832,19,123,0,2.2805,5.1276,4,349,878.932006835938,442470,4690390
1.59098887612328,-0.0082,1.1906,22,50,0,1.91,4.6483,6.2,371,879.036987304688,442490,4690390
1.59098887612328,0.0847,2.2166,20,81,0,1.5269,4.5698,6,372,879.036987304688,442510,4690390
1.1500996828654,0.0643,1.8465,10,129,0,2.5522,5.1883,3,368,879.380981445312,442530,4690390
0.95534469229644,0.328,1.1512,21,110,0,1.6693,4.5993,4,354,881.440979003906,442550,4690390
0.3777940489905,0.2425,1.3998,17.9,199,0,1.8964,5.0831,4,340,882.68798828125,442570,4690390
-0.459349618973373,0.5123,1.4745,12,146,0,2.3807,5.1027,3.8,334,884.523986816406,442590,4690390
-0.459349618973373,0.6574,1.5788,16,106,0,2.6617,4.5419,5,345,884.523986816406,442610,4690390
-1.10558354938982,1.0043,1.3122,17.4,103,0,2.2749,4.3317,4,353,886.448974609375,442630,4690390
-1.4172353624321,0.7413,1.1613,15,66,0,2.3479,4.4928,4.6,390,887.838012695312,442650,4690390
-0.99957903312755,0.6755,1.05,19,19,0,2.9885,4.1162,4.2,423,888.427978515625,442670,4690390
-0.00914241625679695,0.593,1.1481,23.8,34,0,2.1783,4.1946,7,415,889.221008300781,442690,4690390
-0.00914241625679695,0.8236,1.9648,10.9,17,0,1.1182,3.8024,7.2,406,889.221008300781,442710,4690390
0.498746286476132,0.4943,0.936,19.7,31,0,1.8273,4.3016,5,412,890.081970214844,442730,4690390
0.680718313017582,NA,NA,NA,0,0,NA,NA,NA,407,891.367980957031,442750,4690390
1.04015111816013,0.3146,1.801,16.3,37,0,2.1144,5.0818,4,405,892.968017578125,442770,4690390
0.872626061391198,0.3868,1.3807,14,8,0,0.8094,3.6713,7,404,893.359008789062,442790,4690390
0.872626061391198,NA,NA,NA,0,0,NA,NA,NA,398,893.359008789062,442810,4690390
0.959373822846535,NA,NA,NA,0,0,NA,NA,NA,389,898.994995117188,442830,4690390
1.48273605926997,NA,NA,NA,0,0,NA,NA,NA,378,899.747009277344,442850,4690390
1.49780331614,0.3162,2.0835,11.3,20,0,3.0746,5.6821,3,381,903.64501953125,442870,4690390
1.11313932889761,0.3702,1.6888,9.7,88,0,3.4919,5.6203,3,371,905.947998046875,442890,4690390
1.11313932889761,-0.3278,1.7493,10,120,0,3.4089,9.197,3,369,905.947998046875,442910,4690390
1.04006687465978,-0.567,2.4677,6,174,0,2.4584,10.2113,2,379,906.211975097656,442930,4690390
1.77184901477532,-0.4404,2.574,6,211,0,2.998,9.9575,2,385,910.474975585938,442950,4690390
2.23274516612659,-0.8411,2.0583,8,93,0,2.2994,10.4672,2,387,912.177978515625,442970,4690390
2.15615008701121,-0.4814,2.2659,7,106,0,2.4165,9.7024,2.2,394,915.806030273438,442990,4690390
2.15615008701121,-0.3507,1.8873,11,162,0,2.6318,9.247,3,392,915.806030273438,443010,4690390
2.16792222557665,-0.3778,2.1688,9,167,0,2.9708,8.7483,3,374,920.026000976562,443030,4690390
2.25244474869007,-0.8767,2.4811,7,204,0,1.8451,10.2391,2,385,922.849975585938,443050,4690390
2.32078124998781,-1.1195,2.153,7,130,0,2.2592,10.0444,2,384,927.096984863281,443070,4690390
2.74505039072382,-0.6203,2.3559,7,177,0,2.5922,9.675,2,386,934.080017089844,443090,4690390
2.74505039072382,-0.8402,1.8773,8,91,0,2.2679,9.5268,3,356,934.080017089844,443110,4690390
3.48453466237161,-0.4736,2.1889,7,142,0,1.9181,10.0089,2,377,942.807006835938,443130,4690390
3.96375418126539,-0.6229,1.8569,8,107,0,2.1354,9.6954,2,386,947.432006835938,443150,4690390
3.75121826908043,-0.6017,2.0305,7,145,0,2.7974,9.5172,3,393,949.843994140625,443170,4690390
3.04638530360075,-0.7161,1.9795,7,138,0,2.5815,10.2128,2,423,952.35498046875,443190,4690390
3.04638530360075,-0.4704,1.7712,10,225,0,2.6652,9.1627,3,421,952.35498046875,443210,4690390
2.36542968199933,-0.397,1.82,11,132,0,2.7105,9.1208,3,424,953.039001464844,443230,4690390
2.01250429161646,-0.4168,2.1386,9,143,0,3.0872,8.2409,3,410,952.726013183594,443250,4690390
1.95132404071706,0.1366,1.9201,10,95,0,3.3353,6.0687,3,411,952.593017578125,443270,4690390
1.7876262492321,0.5757,1.9372,13,120,0,3.2418,5.8542,4,391,952.820007324219,443290,4690390
1.7876262492321,1.0759,1.2374,24.7,59,0,1.9164,3.8971,8.4,397,952.820007324219,443310,4690390
1.47426266112885,1.1114,0.7974,21,20,0,1.3985,3.3906,3,407,953.070983886719,443330,4690390
0.709300139401988,0.7174,1.6393,20,45,0,1.7,4.3777,5,401,953.190979003906,443350,4690390
-1.20529610617181,0.7743,0.9688,19.4,12,0,1.0733,3.4041,6,429,952.89501953125,443370,4690390
-1.82169655381434,0.4321,1.2724,19.5,21,0,1.1849,3.6943,5.4,442,950.231994628906,443390,4690390
-1.82169655381434,NA,NA,NA,0,0,NA,NA,NA,424,950.231994628906,443410,4690390
-1.76209966413474,NA,NA,NA,0,0,NA,NA,NA,427,941.030029296875,443430,4690390
-1.60667251574902,NA,NA,NA,0,0,NA,NA,NA,424,929.476989746094,443450,4690390
-1.70906055023087,NA,NA,NA,0,0,NA,NA,NA,427,923.075012207031,443470,4690390
-2.02432266856197,NA,NA,NA,0,0,NA,NA,NA,418,918.814025878906,443490,4690390
-2.02432266856197,NA,NA,NA,0,0,NA,NA,NA,420,918.814025878906,443510,4690390
-2.30663802448768,NA,NA,NA,0,0,NA,NA,NA,414,912.539978027344,443530,4690390
-2.43562301475504,NA,NA,NA,0,0,NA,NA,NA,419,904.984985351562,443550,4690390
-2.67236213086597,NA,NA,NA,0,0,NA,NA,NA,425,901.481018066406,443570,4690390
-3.12933401482892,NA,NA,NA,0,0,NA,NA,NA,435,894.908996582031,443590,4690390
-3.12933401482892,NA,NA,NA,0,0,NA,NA,NA,446,894.908996582031,443610,4690390
-3.46525194081387,NA,NA,NA,0,0,NA,NA,NA,457,891.966979980469,443630,4690390
-3.06400526934738,-0.0474,0.8945,32.7,9,0,0.7875,3.786,15.8,453,893.713012695312,443650,4690390
-1.8317405474328,NA,NA,NA,0,0,NA,NA,NA,445,891.924011230469,443670,4690390
-0.476870597174155,0.2921,1.2231,23.5,7,0,0.5176,3.3242,7.6,437,890.254028320312,443690,4690390
-0.476870597174155,-0.1557,2.1138,5,11,0,0.5813,3.8243,2.4,426,890.254028320312,443710,4690390
-0.27725756709018,0.9072,1.2552,21.4,63,0,1.5484,3.8115,4,420,885.864990234375,443730,4690390
0.0386636356537339,0.7002,1.224,16,47,0,0.6097,3.3635,5,430,882.955017089844,443750,4690390
0.20945988923682,0.4855,1.1162,13.5,15,0,0.7311,3.2188,5,435,880.924011230469,443770,4690390
-0.0152813317019776,1.0161,1.4413,17.3,54,0,0.647,3.3693,6,429,879.762023925781,443790,4690390
-0.0152813317019776,1.0296,2.2954,11.6,39,0,0.6326,3.445,7,442,879.762023925781,443810,4690390
-0.392276558871709,0.7474,1.0726,21.1,8,0,0.3433,3.4251,9,441,878.940979003906,443830,4690390
-0.795451860831997,0,0,34.5,1,0,0.1373,3.2471,21,451,878.601989746094,443850,4690390
-0.6160541542238,NA,NA,NA,0,0,NA,NA,NA,437,877.674987792969,443870,4690390
-0.247643004658553,NA,NA,NA,0,0,NA,NA,NA,450,876.140991210938,443890,4690390
-0.247643004658553,NA,NA,NA,0,0,NA,NA,NA,449,876.140991210938,443910,4690390
-0.268475245529306,NA,NA,NA,0,0,NA,NA,NA,468,875.318969726562,443930,4690390
-0.752875857721704,NA,NA,NA,0,0,NA,NA,NA,481,875.075988769531,443950,4690390
-0.992979664237719,-0.5592,-0.1317,47.5,5,0,0.171,3.7159,36,462,875.065979003906,443970,4690390
-1.18122053636421,0,0,16.9,1,0,0.0974,3.7758,11.8,457,874.864013671875,443990,4690390
-0.617456050848408,-1.0995,1.7261,10,65,0,3.7888,14.0432,2.6,286,873.030029296875,442010,4690370
-0.870421458459224,-1.37,1.6524,13,104,2,4.1356,16.1171,3,278,872.135009765625,442030,4690370
-0.775531276492751,-1.0436,1.7224,10,117,0,4.5447,14.3978,2,275,871.710998535156,442050,4690370
0.0589594400901147,-0.4057,2.3055,5,109,2,6.8081,10.8008,2,267,871.682006835938,442070,4690370
0.486154280131503,-0.1676,2.7577,4.3,249,1,9.0032,9.9367,2,299,871.948974609375,442090,4690370
0.486154280131503,-0.4064,3.0036,5,138,1,6.4847,11.5727,2,312,871.948974609375,442110,4690370
0.129651952952211,-0.9412,2.3236,4,141,0,3.5919,12.6242,2,335,873.112976074219,442130,4690370
-0.441095010466698,-0.4533,2.8389,4,95,0,4.5959,12.9299,2,305,872.6240234375,442150,4690370
0.71691391306396,-0.6416,2.7602,6.5,118,2,4.8987,11.4032,2,313,872.328979492188,442170,4690370
1.11068373011683,0.348,2.031,11.2,274,0,7.5919,6.337,2,338,872.409973144531,442190,4690370
1.11068373011683,-0.0888,1.9971,11,179,1,8.2929,10.0946,3,348,872.409973144531,442210,4690370
1.11151156043187,-0.0601,1.6672,12,252,3,12.8576,9.7407,3,323,872.247009277344,442230,4690370
1.09550744551504,-0.4529,1.8269,13.7,115,2,7.7982,14.706,3,310,872.409973144531,442250,4690370
1.03046097984292,-0.3475,1.5968,16.6,73,0,6.5501,11.7961,3,322,872.632019042969,442270,4690370
0.887306291408934,0.1642,2.6228,10,188,0,5.3647,5.8659,3,316,873.697021484375,442290,4690370
0.887306291408934,0.1775,1.8581,18,268,0,5.9651,7.5051,3,330,873.697021484375,442310,4690370
0.818396816231612,0.0833,1.9387,16.8,63,1,5.2205,7.2671,3,349,874.405029296875,442330,4690370
0.953114794541074,0.1513,1.9966,13,137,0,5.1525,8.2771,3,333,875.648010253906,442350,4690370
1.05323338189936,0.5983,2.3662,12.1,80,0,5.535,6.3887,3,376,877.242004394531,442370,4690370
1.1530902880464,0.3566,1.4935,18.4,41,0,2.0194,4.0199,6.2,363,878.607971191406,442390,4690370
1.1530902880464,0.233,1.2221,34.4,99,0,2.4938,4.5512,8.8,371,878.607971191406,442410,4690370
1.53390277605106,0.5097,1.771,18.4,152,0,3.8731,5.8232,4,360,879.888977050781,442430,4690370
1.81013976596802,0.2963,1.2086,32,217,0,3.2531,5.4383,9,359,880.598022460938,442450,4690370
1.83562433140153,0.1934,1.4501,20,144,0,2.4478,4.9812,4,351,880.557006835938,442470,4690370
1.86875079111592,-0.482,1.4116,27.6,48,0,2.127,6.1379,7,374,880.213989257812,442490,4690370
1.86875079111592,0.6153,1.9393,14,53,0,3.0747,4.6836,4,369,880.213989257812,442510,4690370
1.68065416902152,0.0999,1.5129,13,121,0,2.0256,5.4025,3,366,880.518981933594,442530,4690370
1.38367638807734,0.2479,1.0759,11,39,0,3.3542,5.3829,3,354,882.633972167969,442550,4690370
1.09209232995267,0.1638,2.1777,9,76,0,3.3015,6.6093,3,337,883.210021972656,442570,4690370
0.494022961478751,0.7427,2.4891,8,158,0,2.2573,5.0899,3,333,884.416015625,442590,4690370
0.494022961478751,0.79,1.5094,12,179,0,2.1656,4.6696,3,334,884.416015625,442610,4690370
-0.241693524229658,1.0553,1.7,13.1,41,0,1.4116,3.9265,3.2,371,885.567016601562,442630,4690370
-0.296246156942174,NA,NA,NA,0,0,NA,NA,NA,407,886.682983398438,442650,4690370
0.294977403580995,NA,NA,NA,0,0,NA,NA,NA,419,888.223999023438,442670,4690370
0.806843151087453,0.0639,1.2282,23.4,23,0,2.7248,4.9464,5,412,889.820007324219,442690,4690370
0.806843151087453,0.1118,1.4137,21.4,53,0,1.9394,4.8291,5,399,889.820007324219,442710,4690370
1.01373402084468,0.4278,1.6996,7.3,69,0,4.4712,5.2519,3,406,890.598022460938,442730,4690370
1.13735522293087,0.4207,1.5384,14,53,0,1.6792,5.2326,4,405,892.330017089844,442750,4690370
1.33730040557638,0.0607,2.1489,9,144,0,3.9032,5.9688,3,397,893.801025390625,442770,4690370
0.863007410295888,0.412,0.8984,13.5,31,0,1.3474,3.6629,4,393,894.468994140625,442790,4690370
0.863007410295888,0.9605,1.0053,18.8,11,0,0.5387,3.3611,6.8,398,894.468994140625,442810,4690370
0.737661149633817,-0.1255,1.3733,12.2,41,0,2.2949,5.2801,4.4,387,899.291015625,442830,4690370
0.906890173285481,-0.5082,1.207,20.2,28,0,3.2843,6.1743,4,383,900.723999023438,442850,4690370
0.897592506456504,0.1952,1.5716,10,100,0,4.8367,6.5751,3,371,905.797973632812,442870,4690370
1.25905940935421,0.0463,1.7195,11.6,123,0,3.8791,7.3067,3,371,905.997009277344,442890,4690370
1.25905940935421,-0.237,1.9304,8,51,0,4.2886,8.5145,3,376,905.997009277344,442910,4690370
1.6227706347132,-0.3471,1.9616,10.3,195,0,2.3956,10.0532,3,381,907.908996582031,442930,4690370
1.89443219349673,-0.1847,2.0541,10,171,0,2.4126,10.4808,2,397,911.885986328125,442950,4690370
2.16756293034883,-0.6544,2.2003,7,196,0,2.6374,10.2751,2.2,399,916.398986816406,442970,4690370
2.16156858291798,-0.7449,1.6749,10,136,0,2.1892,9.625,3,398,917.961975097656,442990,4690370
2.16156858291798,-0.3433,2.319,7,103,0,3.3762,8.9562,2,390,917.961975097656,443010,4690370
2.21056463821315,-0.6482,2.2242,8,118,0,2.7474,9.84,2.8,391,922.963989257812,443030,4690370
2.5940691352594,-0.6249,1.8054,11,141,0,1.5413,10.8763,3,400,926.900024414062,443050,4690370
2.64188089005472,-0.5073,2.0246,9,134,0,2.8468,9.747,3,400,931.518005371094,443070,4690370
2.44116908084661,-0.7525,2.2585,9,158,0,2.5594,9.985,3,385,940.31298828125,443090,4690370
2.44116908084661,-1.0305,1.9657,8,91,0,2.0642,9.2463,3,385,940.31298828125,443110,4690370
2.4213028089606,-1.2191,1.9772,9.5,130,0,1.8015,9.9038,3,378,948.39599609375,443130,4690370
2.68327729933975,-1.0313,2.3556,8,103,0,2.6947,9.2259,3,385,953.659973144531,443150,4690370
2.67326628965976,-0.4397,2.2798,7,194,0,2.9847,8.4076,3,399,955.140991210938,443170,4690370
2.29801069746643,-0.6048,2.0287,9,215,0,2.5159,9.2808,3,421,954.880981445312,443190,4690370
2.29801069746643,-0.1533,1.8549,11.2,138,0,2.9607,6.9002,3,411,954.880981445312,443210,4690370
1.86678905523038,-0.1941,2.0026,10,143,0,2.7701,7.2559,3,411,954.460998535156,443230,4690370
1.56440563659056,-0.2772,1.7061,11,119,0,2.7439,7.4088,3,427,953.960021972656,443250,4690370
1.1329256159022,0.5674,1.8008,11,71,0,1.9928,4.3611,4,400,953.831970214844,443270,4690370
-0.540944963200313,1.0952,1.4934,14,229,0,2.2755,4.8426,4,386,953.565002441406,443290,4690370
-0.540944963200313,0.7359,1.81,13,99,0,1.9354,4.3854,4,394,953.565002441406,443310,4690370
-1.88564736928665,0.9994,1.5673,16,88,0,1.4463,3.9785,6.8,407,953.241027832031,443330,4690370
-2.65457997251978,0.2619,0.9909,22,53,0,0.96,3.8059,9,413,952.804992675781,443350,4690370
-3.03189137695583,0,0,13.9,1,0,0.3177,3.4773,8.8,438,950.802978515625,443370,4690370
-2.97797879717482,NA,NA,NA,0,0,NA,NA,NA,439,944.239013671875,443390,4690370
-2.97797879717482,NA,NA,NA,0,0,NA,NA,NA,430,944.239013671875,443410,4690370
-2.48279986521038,NA,NA,NA,0,0,NA,NA,NA,427,935.817016601562,443430,4690370
-1.89162293384975,NA,NA,NA,0,0,NA,NA,NA,426,927.742980957031,443450,4690370
-1.76872194556763,NA,NA,NA,0,0,NA,NA,NA,429,919.742980957031,443470,4690370
-1.87699450114652,NA,NA,NA,0,0,NA,NA,NA,418,915.245971679688,443490,4690370
-1.87699450114652,NA,NA,NA,0,0,NA,NA,NA,428,915.245971679688,443510,4690370
-2.07251095474536,NA,NA,NA,0,0,NA,NA,NA,423,906.820007324219,443530,4690370
-2.33835412918538,NA,NA,NA,0,0,NA,NA,NA,428,902.492980957031,443550,4690370
-2.30233213384874,NA,NA,NA,0,0,NA,NA,NA,423,894.265014648438,443570,4690370
-1.99568361643007,NA,NA,NA,0,0,NA,NA,NA,444,889.210021972656,443590,4690370
-1.99568361643007,NA,NA,NA,0,0,NA,NA,NA,445,889.210021972656,443610,4690370
-2.37516718728552,NA,NA,NA,0,0,NA,NA,NA,451,886.427978515625,443630,4690370
-3.0351513624,NA,NA,NA,0,0,NA,NA,NA,458,885.340026855469,443650,4690370
-3.12522641042763,NA,NA,NA,0,0,NA,NA,NA,455,890.119018554688,443670,4690370
-2.51886946079063,NA,NA,NA,0,0,NA,NA,NA,440,888.68701171875,443690,4690370
-2.51886946079063,0.5621,-0.5072,16.2,2,0,0.1522,3.0914,12.2,420,888.68701171875,443710,4690370
-1.21782611740129,1.0263,1.4523,15.2,24,0,0.4717,3.276,5.6,419,885.171997070312,443730,4690370
-0.117797663796086,0.7242,1.2421,22.2,31,0,0.9859,3.5071,8.4,428,883.130981445312,443750,4690370
0.0185087846017257,0.7366,1.4426,21.7,35,0,0.7976,3.6487,7.8,435,881.174011230469,443770,4690370
-0.122912317425195,1.1295,1.8902,17,39,0,0.7214,3.5606,7,437,879.671020507812,443790,4690370
-0.122912317425195,0.9737,1.0538,26,46,0,1.045,3.5309,8,445,879.671020507812,443810,4690370
-0.449328315450036,0.5149,0.6829,19.4,8,0,0.911,3.4174,9.2,445,878.632995605469,443830,4690370
-0.826437886913536,0,0,31.3,1,0,0.0839,3.3325,19.6,449,878.265991210938,443850,4690370
-0.924907898316975,NA,NA,NA,0,0,NA,NA,NA,437,877.085998535156,443870,4690370
-0.0630466257022668,NA,NA,NA,0,0,NA,NA,NA,449,876.856018066406,443890,4690370
-0.0630466257022668,NA,NA,NA,0,0,NA,NA,NA,453,876.856018066406,443910,4690370
0.330009511391812,NA,NA,NA,0,0,NA,NA,NA,460,875.387023925781,443930,4690370
-0.375238862987546,NA,NA,NA,0,0,NA,NA,NA,481,875.015014648438,443950,4690370
-0.933378295663079,0.6135,-0.7695,49.5,7,0,0.6042,3.3005,43.4,467,874.530029296875,443970,4690370
-1.01413346593532,0,0,20.4,1,0,0.207,3.2143,13.8,467,873.85302734375,443990,4690370
-0.793276040730004,-0.2334,1.6113,18,182,0,6.5205,10.9928,4,310,872.343994140625,442010,4690350
-0.865014731647958,-0.9068,1.7205,16,111,1,4.6581,13.0887,4,308,871.64697265625,442030,4690350
-0.554424306551952,-0.6073,2.7868,6.5,85,0,7.3468,11.7105,3,271,871.504028320312,442050,4690350
0.344488899037772,-1.0862,2.2534,5.5,106,1,3.8477,12.4476,2,296,871.590026855469,442070,4690350
0.37117266794707,-0.1419,2.6288,4,70,0,6.571,8.3768,2,293,872.75,442090,4690350
0.37117266794707,-0.8509,3.9283,5,83,0,4.1569,11.9831,2,317,872.75,442110,4690350
0.0339212707863799,-0.5003,3.0255,7,125,0,5.127,9.5908,2,345,873.015014648438,442130,4690350
0.649379267878891,0.0318,3.9801,4,230,0,5.8558,9.0566,2,333,872.148010253906,442150,4690350
1.13666810587836,-0.6197,2.5972,9.1,131,2,5.7345,12.699,2,335,873.323974609375,442170,4690350
1.43068648850301,-1.0192,2.8814,7,144,0,3.8454,12.6198,2,327,873.56298828125,442190,4690350
1.43068648850301,-0.2777,2.5281,8,73,1,7.7659,10.5482,2,325,873.56298828125,442210,4690350
1.4635846421878,-0.3096,3.1932,5.5,139,2,6.4824,11.3646,2,311,873.177978515625,442230,4690350
1.44610363473713,-0.1923,2.3531,8.3,141,1,7.846,10.7768,2,297,873.078979492188,442250,4690350
1.26457150574289,0.1424,1.4095,23,152,0,4.5797,8.9904,3,319,873.528991699219,442270,4690350
0.873293553371333,0.3487,1.7425,16.5,224,1,8.0187,7.9891,4,326,873.934020996094,442290,4690350
0.873293553371333,0.3765,2.0357,13.5,233,1,7.28,8.4195,3,330,873.934020996094,442310,4690350
0.358444995583696,1.3268,1.3826,31,170,0,4.6599,5.1647,8,353,874.7509765625,442330,4690350
0.0588973948522007,-0.3555,1.1589,29,24,1,5.1674,10.3036,6,355,876.197021484375,442350,4690350
-0.209563763071397,0.1495,2.1642,15,224,0,4.4172,7.8033,3,369,877.468017578125,442370,4690350
-0.281114732313101,0.7138,1.3986,24.6,69,0,2.8732,4.1422,5,385,878.507995605469,442390,4690350
-0.281114732313101,0.1095,1.6997,27.8,71,0,3.3301,4.3493,5.4,373,878.507995605469,442410,4690350
-0.118755563991914,0.3731,1.4432,25,55,0,3.5992,4.9063,7.8,350,880.486022949219,442430,4690350
0.324186725522249,-0.1994,1.4523,24,106,0,3.109,7.3276,5,361,881.328979492188,442450,4690350
1.08094476087621,0.2181,1.2155,31.2,100,0,5.8195,6.4015,4.4,364,881.734008789062,442470,4690350
1.49864543724036,-0.4843,1.5405,22.5,55,0,2.2809,7.1413,5,356,882.041015625,442490,4690350
1.49864543724036,-0.0186,1.0836,29.4,71,0,2.1864,6.1218,6,366,882.041015625,442510,4690350
1.54019759759255,0.1324,1.663,14,213,0,2.9145,5.4075,4,357,882.867980957031,442530,4690350
1.44148115811684,0.2504,1.6572,9.1,188,0,3.0083,6.0621,3,342,883.676025390625,442550,4690350
1.40745248856944,0.1494,1.7977,10,60,0,2.9022,6.2578,3,342,884.469970703125,442570,4690350
1.32974163262211,-0.2937,2.0682,9,110,0,2.5315,8.1119,3,336,885.408020019531,442590,4690350
1.32974163262211,-0.3126,1.5607,10,151,0,3.1982,6.9472,3,346,885.408020019531,442610,4690350
1.22051673952874,0.5228,2.1796,10.5,99,0,2.1353,4.5999,3,355,885.862976074219,442630,4690350
1.26672003319879,-0.3592,0,6.2,2,0,0.8967,4.0155,4.4,402,886.7490234375,442650,4690350
1.3320953049573,-0.0681,1.3507,14,47,0,3.9537,6.0469,4,405,889.359985351562,442670,4690350
1.2769796808107,1.868,0.7815,15.8,6,0,2.5362,3.6296,4.4,412,890.304992675781,442690,4690350
1.2769796808107,0.254,1.9381,10.9,50,0,3.8749,6.1698,3,401,890.304992675781,442710,4690350
1.17668046511114,0.1859,1.4659,13.6,158,0,4.4235,5.3817,4,397,891.752014160156,442730,4690350
1.23487478506091,0.2869,1.9266,11.3,64,0,2.9728,5.7322,3,400,893.627990722656,442750,4690350
1.48953306956058,0.1063,1.869,10,108,0,4.1414,6.2641,3,382,895.023010253906,442770,4690350
1.14746846904088,0.4621,1.9008,12.1,123,0,4.2533,5.2861,3,392,895.640991210938,442790,4690350
1.14746846904088,0.3767,1.9721,9,175,0,4.2776,5.4278,3,378,895.640991210938,442810,4690350
1.0756528498244,0.0264,2.2595,7.2,55,0,4.2571,6.4013,3,377,900.218017578125,442830,4690350
0.953222309251665,-0.0353,1.8757,9,92,0,5.0748,7.518,3,363,902.112976074219,442850,4690350
0.905827313174638,-0.1308,1.9963,8,140,0,5.0328,7.6002,2,359,906.2080078125,442870,4690350
1.43268890936796,-0.2759,1.8106,9,57,0,3.7391,8.3074,3,357,906.432006835938,442890,4690350
1.43268890936796,-0.3652,1.8866,7,112,0,3.7822,8.7314,2,364,906.432006835938,442910,4690350
1.80873639357351,-0.1456,2.3182,7,128,0,3.0653,9.4852,2,394,911.997009277344,442930,4690350
2.04461529365744,-0.1681,2.0368,8,187,0,2.6465,9.9298,3,391,915.096008300781,442950,4690350
2.25293823755217,-0.508,2.097,8,173,0,2.9368,10.1675,3,399,918.695983886719,442970,4690350
2.58456967003522,-0.1555,2.0008,8,163,0,3.3725,7.7845,3,406,921.828979492188,442990,4690350
2.58456967003522,-0.801,2.5763,8.6,204,0,2.2585,9.8336,3,381,921.828979492188,443010,4690350
2.73350721477276,-0.5424,1.8756,9,221,0,2.174,10.1875,3,397,926.60498046875,443030,4690350
2.95797796902263,-0.7742,1.8686,10,233,0,1.9149,9.7781,3,400,931.335998535156,443050,4690350
3.00600487265561,-0.8409,1.6622,13,131,0,2.2618,9.2253,3,396,937.987976074219,443070,4690350
2.55488517538043,-0.7521,2.3297,9,109,0,2.1806,9.8368,3,389,944.349975585938,443090,4690350
2.55488517538043,-0.3382,2.3823,8,172,0,3.2816,8.9703,3,383,944.349975585938,443110,4690350
2.08222504688152,-0.6105,1.925,8,186,0,1.9541,9.1701,3,377,951.773010253906,443130,4690350
1.90821407674546,-0.1817,1.6485,13,146,0,1.8852,8.4247,4,386,955.72998046875,443150,4690350
1.92749006223742,-0.3255,2.0323,12,196,0,2.6968,7.4589,3,399,956.681030273438,443170,4690350
1.80437730453987,-0.1306,1.8325,13,240,0,2.5147,6.6824,4,419,956.718994140625,443190,4690350
1.80437730453987,0.23,1.6185,16.7,127,0,2.2881,5.4115,4.4,428,956.718994140625,443210,4690350
1.52469674288011,0.2593,1.3586,21,132,0,2.992,5.8035,7,427,955.995971679688,443230,4690350
0.567196558554407,0.0107,1.6238,15,132,0,2.3885,5.705,4,421,955.013000488281,443250,4690350
-1.32013836853263,0.4944,1.1941,18.6,42,0,1.926,4.8265,5.2,429,954.211975097656,443270,4690350
-2.55782344488982,1.3449,1.8881,10,129,0,3.1229,4.7503,3,391,952.534973144531,443290,4690350
-2.55782344488982,0.5099,1.1814,22,105,0,1.8129,4.6974,6,403,952.534973144531,443310,4690350
-3.3390280879807,0.0944,1.4356,12,20,0,1.7956,3.7554,3,412,949.570983886719,443330,4690350
-3.84543681730388,0.9275,0.9638,21,22,0,1.1397,4.1346,8.4,421,946.489990234375,443350,4690350
-3.93302260337225,0.2187,0.8981,24.8,8,0,0.383,3.2066,8.6,443,942.736022949219,443370,4690350
-3.59740092604174,NA,NA,NA,0,0,NA,NA,NA,443,936.536010742188,443390,4690350
-3.59740092604174,NA,NA,NA,0,0,NA,NA,NA,433,936.536010742188,443410,4690350
